0.0	31.843366656181317	32.526911934581186	33.45145736735546	33.28663395418648	30.919249667480614	35.4259791678367	32.77193921634788	31.096623610932426	32.69556544854363	30.430248109405877	32.817678162843876	31.12876483254676
31.843366656181317	0.0	29.664793948382652	26.77685567799177	30.397368307141328	23.958297101421877	38.03945320322047	26.68332812825267	29.478805945967352	26.664583251946766	29.017236257093817	26.739483914241877	27.694764848252458
32.526911934581186	29.664793948382652	0.0	28.160255680657446	26.19160170741759	30.033314835362415	39.761790704142086	26.0	33.0	25.98076211353316	30.822070014844883	26.057628441590765	31.38470965295043
33.45145736735546	26.77685567799177	28.160255680657446	0.0	26.476404589747453	26.40075756488817	37.841775856849004	29.410882339705484	31.080540535840107	29.32575659723036	28.965496715920477	29.359836511806396	29.899832775452108
33.28663395418648	30.397368307141328	26.19160170741759	26.476404589747453	0.0	29.49576240750525	39.25557285278104	30.0	32.57299494980466	29.9833287011299	30.033314835362415	30.01666203960727	32.87856444554719
30.919249667480614	23.958297101421877	30.033314835362415	26.40075756488817	29.49576240750525	0.0	37.5632799419859	27.129319932501073	24.63736998950984	27.03701166919155	29.32575659723036	27.110883423451916	28.19574435974337
35.4259791678367	38.03945320322047	39.761790704142086	37.841775856849004	39.25557285278104	37.5632799419859	0.0	39.382737335030434	36.742346141747674	39.370039370059054	37.0	39.370039370059054	36.796738985948195
32.77193921634788	26.68332812825267	26.0	29.410882339705484	30.0	27.129319932501073	39.382737335030434	0.0	29.614185789921695	3.0	31.336879231984796	3.605551275463989	30.01666203960727
31.096623610932426	29.478805945967352	33.0	31.080540535840107	32.57299494980466	24.63736998950984	36.742346141747674	29.614185789921695	0.0	29.631064780058107	31.701734968294716	29.698484809834994	31.11269837220809
32.69556544854363	26.664583251946766	25.98076211353316	29.32575659723036	29.9833287011299	27.03701166919155	39.370039370059054	3.0	29.631064780058107	0.0	31.25699921617557	3.1622776601683795	29.966648127543394
30.430248109405877	29.017236257093817	30.822070014844883	28.965496715920477	30.033314835362415	29.32575659723036	37.0	31.336879231984796	31.701734968294716	31.25699921617557	0.0	31.28897569432403	30.967725134404045
32.817678162843876	26.739483914241877	26.057628441590765	29.359836511806396	30.01666203960727	27.110883423451916	39.370039370059054	3.605551275463989	29.698484809834994	3.1622776601683795	31.28897569432403	0.0	30.066592756745816
31.12876483254676	27.694764848252458	31.38470965295043	29.899832775452108	32.87856444554719	28.19574435974337	36.796738985948195	30.01666203960727	31.11269837220809	29.966648127543394	30.967725134404045	30.066592756745816	0.0
